000:45:02|Mike is realigning the spacecraft's guidance platform in order to correct for any drift in its orientation since launch. This task is carried out with the aid or Program 52 in the computer and thus it is often called doing a 'P52'.
000:45:02|The idea is simple. By taking sightings on only two stars, the orientation of the universe around the spacecraft can be determined. Coded into the computer's fixed rope memory are the positions of 37 stars, the Apollo star code list. Each has a numerical designation in octal (base eight).
000:45:02|The computer therefore knows where these stars really are in the celestial sphere. With Mike's sightings, it now knows where they appear to be based on the current orientation of the guidance platform. Comparison of the two sets of data allows the error in the platform's orientation to be calculated and therefore be corrected. This is achieved by 'torquing' or rotating the platform by the required amount using the motors in the supporting gimbals.
000:47:26|As a check of his sighting accuracy, the computer can offer Noun 05 which has a value called the star angle difference. The computer knows the real angle between the two stars, thanks to its wired-in table, and it knows the angle between Mike's two sightings. If the two are identical, the star angle difference will be zero or 'all balls' thanks to it being displayed as '00000'. As it is, the value is '00001', four-balls one or 0.01&deg;, still a very good value and one which is better than predicted by one of his instructors at MIT, Glenn Parker. In his superlative autobiography, <em>Carrying the Fire</em>, Mike relates a story of having a bet of a coffee with Parker where Mike claimed he could achieve all balls whereas Parker thought he would only achieve four-balls two.
000:48:15|Mike has sighted on star 30 (Menkent, Theta Centauri) and star 37 (Nunki, Sigma Sagittarii). The angles by which the platform needed to be torques were plus 0.018&deg; around the X axis, plus 0.033&deg; around the Y axis and plus 0.152&deg; around the Z axis. These results will be radioed to Mission Control at <a href="#0005335">000:53:35</a>.
000:52:15|End of archive DSE recording.
000:54:26|Mike is passing on the news of his sighting accuracy.
000:59:33|AOS Honeysuckle
001:06:00|Neil seems to be passing around sweets.
001:09:22|About now, Buzz turns to his left and takes a somewhat blurred color photo of Neil with the Hasselblad camera.
001:09:22|Buzz then turns towards Mike and photographs him also, along with the TV camera which they have just been discussing.
001:09:32|The television arrangements for Apollo 11 are complicated because it involves two cameras, one on the CSM and one on the LM. Each is fundamentally different from the other; the former is colour and uses commercial TV scan rates, the latter is monochrome and is essentially a slow-scan TV camera. As a result, there are two types of converters that are installed at some ground stations on Earth to convert their signals to a form that is compatible with conventional TV systems. Neil refers to a scanner/converter but strictly speaking, this unit is only for the LM's black and white camera whose slow-scan system is converted through an optical system. The CSM's colour camera is not slow-scan and is converted electronically using a magnetic disc system.
001:09:32|Scanner/converters have been installed at the three major ground stations in Australia, Spain and at Goldstone in California. However, for the colour camera about to be exercised, the only equipment to decode the colour within its output is at Houston and Goldstone is going to link the raw signal from the spacecraft to the Manned Spacecraft Center.
001:18:09|This is a jocular reference to the brevity of Armstrong's abortive flight on Gemini 8. Despite being the commander of Apollo 11, he has the shortest duration of orbital experience of the crew, albeit with the greatest experience of handling in-flight emergencies when he piloted the malfunctioning Gemini 8 back to Earth.
001:21:45|During his Gemini 10 mission, Mike lost a camera overboard during a spacewalk.
001:22:28|When the S-IVB engine ignites for TLI, it will impart an acceleration initially equivalent to 0.6g, rising to about 1.4g as the burn progresses. If the Hasselblad camera is not secured near the aft of the Command Module, there is a danger it could cause damage as it 'falls' to the floor.
001:25:10|About now, Collins takes photo number AS11-36-5293 of the cloud-speckled Earth, looking east towards the Sun.
001:25:10|Having lost the camera 5 minutes earlier, he has missed a sunrise photo, but he captures the glaring sun in the sky above the ocean, rising rapidly as a result of their orbital motion. He takes a further 8 photos at this point, through to AS11-36-5301. AS11-36-5298 is the best one showing the low pressure cell.
001:29:02|AOS Goldstone.
001:29:09|Guaymas is in Mexico.
001:29:27|A humorous reference to the legendary film director Cecil B. DeMille, 1881-1959.
001:30:11|End of onboard recording.
001:34:55|At regular points throughout the mission, the CapCom will read up lists of numbers for the crew to write down. These may be to help track a landmark as it passes below. Most often they are the data the crew will need to manually carry out a burn of their engines. They have the jargon 'Pre-Advisory Data' or just 'PAD'.
001:37:31|This is similar to the form that Mike is copying the data into.
001:37:31|The PAD is interpreted as follows:<br> <b>Purpose:</b> This PAD is a contingency in case of abort for a return to Earth with an ignition time approximately 90 minutes after TLI.<br> <b>Systems:</b> The burn would be made using the large SPS (Service Propulsion System) engine at the rear of the Service Module, under the control of the Guidance and Navigation system.<br> <b>CSM Weight (Noun 47):</b> 63,481 pounds (28,794 kg). Strictly speaking, a more appropriate term to use would be &quot;mass&quot; rather than &quot;weight&quot;. Weight is defined as the force an object exerts when acted upon by gravity whereas mass is a measure of the quantity of matter an object contains. A 1-kg mass exerts 9.81 Newtons on Earth but we would tend to measure that force with a spring balance and call it 1 kilogram. On the Moon, it exerts 1.62 Newtons but its mass is still 1 kilogram so spring balances would have to be recalibrated to read properly. In space, without engines running (i.e. during coast), it exerts essentially no force at all yet still has 1 kilogram of mass.<br> <b>Pitch and yaw trim (Noun 48):</b> -1.53&deg; and +1.32&deg;. The SPS engine is mounted on gimbals and can be aimed so that its force vector (the direction in which it pushes) acts through the spacecraft's centre of mass. These angles represent an initial direction for the engine. Once the burn begins, the spacecraft's control system continually adjusts the angle as the centre of mass shifts. Two thumb wheels on the left of the Main Display Console allow adjustment of these trim angles.<br> <b>Time of ignition (Noun 33):</b> 4 hours, 10 minutes, 25.38 seconds. This is about 90 minutes after TLI.<br> <b>Change in velocity (Noun 81), fps (m/s):</b> x, -476.1 (-145.1); y, +0.1 (+0.03); z, +5,336.1 (+1,626.4). The change in velocity is resolved into three components which are quoted relative to the LVLH (Local Vertical/Local Horizontal).<br> LVLH is a frame of reference that is relative to a line drawn from the spacecraft to the centre of the body it is orbiting, or whose sphere of influence it is in.<br> <div class="photo_wrapper"> <div class="photo"> <img src="pics/lvlh.gif" alt="Diagram to explain the Local Vertical/Local Horizontal frame of reference"> <div class="caption">Diagram to explain the Local Vertical/Local Horizontal frame of reference.
001:37:31|As well as the gyro-stabilised guidance platform, the spacecraft has a backup set of gyros. However, instead of being mounted on an independently stabilised platform, these are affixed to the spacecraft's structure. If the spacecraft rotates, these 'Body Mounted Attitude Gyros' (BMAGs) resist that turning and apply a force to their mountings. A measurement of this force provides the basis for a determination of attitude. If you know the starting attitude, then processing the signals from the BMAGs will permit the current attitude to be determined. It is the job of the Gyro Display Couplers (GDCs) to carry out this task, but there are two problems with this arrangement. First, the attitude measurement is much more prone to drifting away from the truth when compared to the measurements from the platform. Second, because of this drift, it regularly needs an accurate starting point. If the primary guidance system is working, then its knowledge of their attitude can be passed to the GDCs which is achieved merely by pressing the 'GDC Align' button. If, however, the primary system is not working, the GDCs must be aligned with reference to the stars. This is the reason that McCandless read up some GDC Align information.
001:37:31|In the example given above, were the crew were to lose the platform and instead had to align the GDCs with the stars, they would rotate the spacecraft until the first star was aligned with the 50&deg; mark on the vertical line. The second star would be placed on the line but its position on the line would not be important. Then with the spacecraft in that orientation, its attitude with respect to the required REFSMMAT (the definition of their reference for attitude) would be given by the angles for roll, 71&deg;; pitch, 291&deg;; and yaw, 341&deg;.
001:37:31|In addition, Mission Control sent up a second, short PAD which is intended for use in P37, a 'Return-to-Earth' programme.<br> <div class="photo_wrapper"> <div class="photo"> <img src="pics/p37.jpg" alt="Standard form in which crews copy P37 abort PAD data. Version in Flight Plan"> <div class="caption">Standard form in which crews copy P37 abort PAD data. This is the version in Flight Plan.
001:40:13|The docking probe at the tip of the Command Module is a crucial component of the docking system that will bring the CSM and the LM together. It will be used soon after they leave Earth orbit and head for the Moon to retrieve the LM from the top of the third stage. First it must be in its extended position. This is checked in Earth orbit because if it does not work, there is no point incurring the risk involved in heading for the Moon.
001:41:33|Thus far, the sixteen thrusters of the spacecraft's RCS (Reaction Control System) have not been actually fired in space. All control of their attitude has been carried out by the engines or thrusters on the Saturn, so this is an opportunity to test this vital system while still in Earth orbit. The thrusters will have little effect as they will be acting against the mass of two fully loaded spacecraft and a nearly full S-IVB. Any deflection they make in the stack's attitude will be eventually cancelled by the booster's thrusters. Mission Control will be able to monitor both the firing of the thrusters and their effect on the stack's attitude via telemetry.
001:43:40|Once they begin their burn for the Moon, the crew must be ready to detach the CSM from their booster if the latter begins to fail. To activate the explosive devices that physically cut the spacecraft free, certain pyrotechnic circuits and the sequencers that control their detonation must be armed.
001:44:17|P00 is Program 00 though it is always pronounced as POO (like 'Pooh' in the A. A. Milne children's classic). Though the computer, a multitasking device, is always carrying out background tasks, it has a 'major mode', a program that is to the forefront of its activities and which is selected by the crew. For example, if the CMP wants to realign the guidance platform, he does so with the help of Program 52. On this occasion, Program 00 is selected which is a 'do nothing' program. They also threw a switch from Block to Accept. This Telemetry switch gives Mission Control access to the computer so they can directly access the 2K words of erasable memory that the computer uses for its sums and temporary storage. In this case, they want to upload a revised state vector into this memory.
001:44:17|The state vector is a collection of six numbers plus time that define the spacecraft's position (in three dimensions) and velocity (also expressed in three dimensions). Now that the spacecraft has made a complete orbit of Earth, its state vector has been determined with some accuracy.
001:44:26|TLI is Translunar Injection, the burn of the S-IVB that takes Apollo 11 out of Earth orbit and onto the Moon. The burn will raise Apollo's inertial velocity from 7,800 to 11,000 metres per second which will send it on a very long elliptical orbit with an apogee well beyond the Moon. The Moon's gravitational field will interfere with this trajectory, changing it to one that will bring the spacecraft around its far side and on a path back to Earth, a so-called free-return trajectory.
001:46:25|This PAD is structurally different to most other propulsion PADs because the TLI maneuver is controlled by the IU (Instrument Unit) on the launch vehicle, and not the computer in the CM. The operational differences require that it is writen onto a different form.
001:46:25|The timings for events relating to the launch vehicle are defined relative to a number of time bases, each of which start with a particular event. This allows controllers to move complete sequences of events relative to the overall mission time. The restart sequence for the S-IVB's single J-2 engine is called time base 6. When it begins, all subsequent events to restart the engine such as tank repressurisation, engine chilldown, ullage, etc., follow on, leading to the engine start command 9 minutes, 30 seconds later, and actual ignition 8 seconds after that.
001:46:25|The crew also have tasks to perform in the minutes leading up to the TLI burn and they use their event timer to help them. They will preset it to read 51:00, to give them a nine minute count-up to ignition. At around 002:35:14, a light will come on for ten seconds to announce the start of TB-6. Thirty eight seconds later, the event timer is started and counts up towards (1:)00:00 and beyond. Items in the checklist are therefore shown with times from 51:00 onwards.
001:46:25|The PAD is interpreted as follows.<br> <b>TB-6 predicted start:</b> This is calculated from current tracking data to be at 002:35:14, which implies that engine start will be commanded at 002:44:44 and that T<sub>IG</sub> (time of ignition) will be at 002:45:52. The actual start time is based on the solution to trajectory equations which depend on the vehicle's state vector.<br> <b>Attitude for TLI:</b> is 179&deg;, 71&deg;, 1&deg; in roll, pitch and yaw respectively. This attitude is stated with respect to the orientation that the guidance platform has held since launch.<br> <b>Burn duration:</b> 5 minutes, 47 seconds.<br> <b>Delta-V<sub>C</sub> prime:</b> 10,435.6 fps. This is the figure they will enter into the EMS's counter to allow them to monitor the burn's progress.<br> <b>Inertial velocity at engine cut-off, (V<sub>I</sub>):</b> 35,575 fps (10,843.3 m/s).<br> <b>Attitude for separation of the CSM from the launch vehicle:</b> 357&deg;, 107&deg;, 41&deg; in roll, pitch and yaw respectively. Among the criteria for adopting this attitude is solar illumination of the S-IVB to allow the crew to practice maneuvering relative to it.<br> <b>Attitude for the extraction of the LM:</b> 301&deg;, 287&deg;, 319&deg; in roll, pitch and yaw respectively.<br> If the crew decide they need to abort the mission soon after TLI, they should adopt a pitch angle of 223&deg;.
001:53:54|Onboard recording resumes.
001:53:56|MILA is the Merritt Island Launch Area in Florida, from where they launched.
001:55:13|This is the Emergency Detection System, which was switched off during ascent, becoming live. In a moment, Mike will check that the Entry Monitoring System is switched off.
001:57:12|Buzz is checking the Entry Monitoring System which will be used to monitor the velocity gained during TLI, and again during the Transposition, Docking and Extraction maneuver when the LM is removed from the top of the S-IVB stage after Translunar Injection.
001:57:21|Since the GDCs prone to drift, a push of the GDC Align button will pass the more accurate attitude values from the IMU to the GDC, giving the GDCs an accurate starting point for their measurement of attitude.
001:58:16|A counter within the EMS will allow the effect of the upcoming TLI burn to be monitored. The crew are loading a value of 10,435.6 feet per second into the counter which is the change of velocity they will expect from the S-IVB. As the burn progresses, this counter will decrement towards zero.
001:58:25|ORDEAL is Orbital Rate Display - Earth And Lunar, a device that makes the crew's 8-ball displays turn at a rate that matches their movement around Earth or the Moon. Set up properly, it allows the crew to monitor the spacecraft's attitude with respect to the ground below rather than with respect to inertial space.
002:04:44|The crew will keep track of events leading up to TLI and beyond with their event timer, which they preset to read 51:00. This way, once they start it counting up towards 00:00, it will mark out the nine minutes that lead up to the moment the S-IVB engine ignites. Times are given in the checklist based on this methodology.
002:08:00|The S-IVB's hydrogen tank is still quite full of supercold liquid fuel which, despite its internal insulation, is absorbing heat from the Sun and slowly boiling off. The resultant hydrogen gas is fed to propulsive vents at teh rear of the stage. The very slight acceleration imparted by these vents acts to settle the propellants in their tanks. It also has the effect of slowly raising the altitude of the stack. As more energy is added to the orbit, its shape is enlarged and the stack gains height. Counter-intuitively, it also slows down but this is because height is being traded for speed.
002:11:34|The reference to boiling water is to do with part of the spacecraft's cooling system. Their electronic systems generate large amounts of heat, some of which warms the cabin interior but much of which must be removed. The majority of heat removal uses two large radiators mounted near the base of the Service Module, one on each side. During periods of high activity, additional cooling is provided by an evaporator that uses the vaporisation of water to dump heat.
002:11:34|Evaporators, often referred to by the crew as "boilers", rely on the fact that energy is required to convert a liquid to a gas. When water is exposed to a vacuum, it quickly evaporates, and in so doing, takes heat energy from its surroundings. In the evaporator, spare water that has been generated by the fuel cells is fed through metal plates via tiny holes in the plate. Once through, it encounters a mass of porous stainless steel known as a wick, the other side of which is exposed to space. The water evaporates and takes heat with it, then passes out through the steam duct which exhausts at a port just under the commander's window. Pipes from the coolant system are passed through the wick assembly where they give up their heat to the vaporisation process. There are two evaporators, one each for the primary and secondary cooling systems.
002:11:34|The fact that the boiler is no longer evaporating water is likely due to a lower workload by the spacecraft's electronics or the radiators working better over Earth's night-time side.
002:43:42|That is, when the Event Counter on the main CM control panel reaches 42. In other words, when there are 18 seconds remaining.
002:48:07|John Mayer was Chief of the Mission Planning and Analysis Division.
002:53:47|Apollo 11 is now safely out of Earth orbit and on its trans-lunar trajectory. Next, it must separate from the final stage of the Saturn launch vehicle and extract the Lunar Module.
|The Saturn V's third stage (the S-IVB) has boosted the stack into a very long, extended ellipse around Earth, the apogee of which is beyond the Moon's orbit. This trajectory has been arranged in such a way that the Moon will gravitationally intervene and cause the spacecraft to loop around the lunar far side. Having left the vicinity of Earth, the Apollo 11 CSM (Command Service Module) will separate from the third stage. The conical shroud that protected the LM (Lunar Module) during launch splits into four panels which are jettisoned. The CSM will then turn around to dock with the LM and extract it from its launch position on top of the S-IVB stage. The docked spacecraft will then prepare for an engine firing to move a safe distance away from the now-abandoned stage.
002:54:09|The S-IVB stage, with the Apollo CSM still attached is going to change its attitude so that the Sun will shine across the top of the LM after separation. This will provide the correct illumination for the docking maneuver to follow, after the CSM has turned around 180 degrees.
003:16:28|Mike has now taken over the left-hand seat from Neil in order to fly the CSM in the TD&amp;E maneuver.
003:16:37|The Digital Event Timer will allow Mike to coordinate his actions. When the spacecraft comes off the S-IVB, he immediately wants it to start moving away. Therefore, he will begin thrusting forward just before separation.
003:16:47|Mike is monitoring his speed with the EMS (Entry Monitor System). This unit includes an independent accelerometer and a velocity display. Procedures dictate that the display be set to read 100 feet per second, based on experience on Apollo 8 when it was found to not work well around the zero mark.
003:16:58|Mike thrusts forward in the plus-X direction with the small Reaction Control System engines, so that when Buzz pushes the Sep (Separation) button on Panel 2, the CSM immediately starts to move away from the S-IVB stage and the jettisoned panels.
003:17:11|Buzz is reading this off the Entry Monitoring System gauge.
003:17:40|There are a set of valves that allow the crew to isolate the propellant tanks that feed the RCS thrusters. It was common for the shock of separation to cause a number of these valves to close. It was simply a matter of throwing the appropriate switches to open them again.
003:17:58|'Proceed' is one of the buttons on the DSKY (Display and Keyboard), the crew's interface with the computer.
003:18:19|This is one of the four Spacecraft Launch-vehicle Adaptor panels which contained the Lunar Module during launch. They were jettisoned by partial hinges once they had rotated 45&deg; away from the LM.
003:19:54|Again, these numbers refer to the Entry Monitoring System Delta-V display. The accelerometer that provides the measurement for this display operates along a single axis only. Crews generally found that the rotation of the spacecraft during the turnaround maneuver caused the accelerometer to give erroneous readings.
003:20:15|The BMAGs are a set of Body-Mounted Attitude Gyros. These gyros are attached directly to the body of the spacecraft rather than being mounted on a stabilised platform. The force they exert on their mountings provides information on the rate-of-change of the spacecraft's attitude. A box of electronics, the GDC (Gyro Display Couplers), convert this information into a measurement of absolute attitude, though with a substantial tendency to drift.
003:20:55|This 16-mm footage was shot from window 4 with the camera looking into a mirror to keep it out of the way. The orientation of the image has been restored in this presentation.
003:20:55|<b>Video clip</b> - <a href="video/a11_transpose_dock.mpg" target="new">MPEG2 file (53 MB)</a>
003:21:32|As the CSM approaches the LM, Buzz uses the Hasselblad camera to take seven shots.
003:23:20|The S-IVB has its own attitude control thrusters packed into two units mounted onto the outside of the stage near the bottom. These are the APS units (Auxiliary Propulsion System, not to be confused with the Ascent Propulsion System on the LM).
003:23:25|End of archive DSE recording.
003:24:03|The Apollo 11 Mission Report gives the time of docking as 003:24:03.1.
003:24:13|Three latches at the tip of the probe have engaged with the hole at the centre of the LM's drogue, achieving what is termed a 'soft-dock'. It is possible that there is a little sway of one craft with respect to the other so Mike allows the damping mechanism of the probe's tip to minimise it before he retracts the probe to bring the two ships to a 'hard-dock' condition.
003:24:50|The CMC (Command Module Computer) has various modes of controlling the spacecraft's attitude, one of which is 'Free' where it makes no attempt to hold attitude. As it is now mechanically joined to the much larger S-IVB, it makes no sense for the CSM thrusters to fire as they will only fight those on the third stage.
003:25:49|Given the various gyrations of the CSM, and Collins' concentration on the docking maneuver, they haven't established a good communications link with mission control. it will be another four minutes before CapCom gets through to them.
003:44:16|The LM cabin is currently a vacuum. Prior to launch, a valve in the LM's overhead hatch was deliberately left open so that its atmosphere would evacuate during the ascent to space. To save using its consumables, the LM cabin will be repressurised using air from the Command Module cabin. However, the pressure in the CM must be kept within an acceptable range, so before they open the valve that will let their air into the tunnel between the two spacecraft, and hence into the LM, the crew need to ensure there is plenty of air in the CM. A pressure of 4.4 psi [30.3 kPa] is on the low side.
003:49:37|The reason they are pressurising the LM at this point in the mission is to permit ejection from the S-IVB. In order to send the ejection command to the four support points where the LM is fixed to the S-IVB, two umbilicals within the tunnel must be connected. This requires opening the CM's forward hatch and going into the tunnel area, which must first be pressurised. But if the tunnel is pressurised, then so will the LM be pressurised owing to the open valves in the LM's overhead hatch.
003:51:13|If they are pressurising the LM from CM air, then perhaps the flow of oxygen from the supply tanks into the cabin is higher than normal leading to an alarm being triggered.
003:53:27|It is at about this point that a crewman, probably Neil given that he has just mentioned the view, takes two photographs of Earth half obscured by the structure of the Lunar Module.
003:53:27|The second of these images shows enough of Earth's globe that a measurement can be taken to determine the distance to Earth at that moment. The calculation yields a value of about 18,700 km or 10,100 nautical miles. This calculation is the reason the image has been placed at this point in the journal.
003:53:27|Although this image of Earth is incomplete, there is enough of the globe to allow a measurement to be taken across from limb to limb. A little analysis, including a few assumptions, then permits us to make an approximate calculation of the spacecraft's altitude when the photo was taken. By checking another high resolution scan from this film (in this case, AS11-36-5306 on mag N, scanned by JSC), the full height of a scanned frame was found to be 4,169 pixels. This represents 55.5 millimetres, the actual height of an image to the edge of the gate as measured on a negative from my contemporary Hasselblad 500C camera. This camera is of the same type and from the same era as the camera that was used to take these images. From this, we can calculate that one scanned pixel represents 0.013313 millimetres or 13.313 microns. We can use this to measure the diameter of Earth's image on the film.
003:53:27|On frame 5326, the diameter of Earth's image was measured to be 3,059 pixels which implies that on the film itself, it was 40.72 mm across. On the assumption that the shot was taken using an 80-mm lens (as stated in the Apollo 11 photo catalogue), we can use an equation to determine the angle that Earth subtended to the camera. This is "angle = 2arctan(dimension/2 times focal length)". This works out at 28.56&deg;. Since we know Earth's radius to be 6,371 km, basic trigonometry gives us a distance of about 25,000 km. However, that is the distance to the limb, not to the sub-spacecraft point on Earth. For that we deduct the planet's radius which yields approximately 18,700 km.
003:53:27|There are quite a few sources of error in this methodology. How accurate was my measurement of the camera's gate? The piece of film I used might have expanded or contracted when compared to when it was in my camera. Did the accuracy of the lens's geometry depend on where the image was? In other words, it is possible that the lens did not have a linear geometry. How accurately could the edge of Earth be defined on the scan? It was certainly a soft transition encompassing a few pixels and some sharpening was applied to give a better edge to measure against. Note also that the technique will yield more accurate answers when the photographs were taken near to Earth. Nevertheless, as the spacecraft continues its departure from Earth, this technique will give useful results and the calculation can be applied to all 49 images of Earth that show a measurable limb.
004:04:00|The PAD is interpreted as follows:<br> <b>Purpose:</b> The PAD is for a short burn that takes the Apollo stack away from the S-IVB.<br> <b>Systems:</b> The burn would be made using the SPS engine under the control of the Guidance and Navigation system. As well as providing clearance from the S-IVB, the burn gives engineers a chance to inspect the operation of the critical SPS engine.<br> <b>CSM Weight (Noun 47):</b> 63,481 pounds (28,794 kg). Note that this really represents the mass of the CSM, weight being a poor term to use in these &quot;weightless&quot; circumstances.<br> <b>Pitch and yaw trim (Noun 48):</b> +0.95&deg; and -0.2&deg;.<br> <b>Time of ignition (Noun 33):</b> 4 hours, 40 minutes, 1.00 second.<br> <b>Change in velocity (Noun 81), fps (m/s):</b> x, +5.1 (+1.5); y, 0; z, +19.0 (+5.8). These are with respect to the <a href="02earth-orbit-tli.html#lvlh" target="new">Local Vertical/Local Horizontal.</a><br> <b>Spacecraft attitude:</b> Since the SPS is producing a short impulse along the spacecraft's X-axis, the roll angle is undefined and it is left to the crew which way their windows face; Pitch, 213&deg;; Yaw, 357&deg;. This attitude is with respect to the launch pad REFSMMAT.<br> <b>H<sub>A</sub>, expected apogee of resulting orbit (Noun 44):</b> Not applicable.<br> <b>H<sub>P</sub>, expected perigee of resulting orbit (Noun 44):</b> Not applicable.<br> <b>Delta-V<sub>T</sub>, the total velocity change resulting from the burn:</b> 19.7 fps (6 m/s).<br> <b>Burn duration or burn time:</b> 3 seconds.<br> <b>Delta-V<sub>C</sub>:</b> 15.2 fps (4.6 m/s). This figure, when entered into the EMS velocity display, can be used as a backup method of shutting down the engine.<br> Other items in the PAD form are not applicable, given the short duration of this burn. These mostly relate to attitude checks and re-entry. Two other notes are included with the PAD. Firstly, the SPS propellant tanks are full, so there is no need to perform an ullage burn to settle their contents. Also, the weight of the LM is given as 33,290 pounds (15,100 kg).
004:16:59|The Apollo 11 Mission Report gives the time of Lunar Module Ejection as 004:16:59.1.
004:40:01|The Apollo 11 Mission Report gives the time of the separation manoeuvre from the S-IVB's as 004:40:01.8.
004:46:15|Remembering that the Moon is moving around Earth at about 1 kilometre per second, Apollo 11's trajectory is designed to pass its leading hemisphere. Doing so will take energy out of the spacecraft's trajectory because the lunar gravity is acting in a retrograde fashion. In this special case, this will cause it to loop right around the far side of the Moon and return to the vicinity of Earth. The S-IVB on the other hand will be slowed down in its coast so that it reaches the Moon later than the spacecraft. Specifically it will pass the trailing hemisphere. In a sense, the Moon will be ahead of it in their orbits around Earth and the lunar gravity will pull on the stage. In effect, energy will be added to the S-IVB's orbit with the result that it will be thrown out of the Earth/Moon system altogether and end up in orbit around the Sun, where it remains to this day.
005:14:25|APS is the Auxiliary Propulsion System of the S-IVB, two independent, self-contained packages of tanks and thrusters at the base of the stage which handle its attitude control during coasting flight.
005:35:34|Mike has just completed the star sightings for their second realignment of the guidance platform, an operation which he carried out using P52 on the computer. For this, he sighted on star 17 (Regor, Gamma Velorum) and star 34 (Atria, Alpha Trianguli Australis). These sightings indicated that across about 5 hours, the platform had drifted -0.172&deg; in X, -0.05&deg; in Y and 0.06&deg; in Z. The computer gave a star-angle difference value of 0.02&deg;. This is a comparison of the real angle between these two stars, and the measured angle. This value is acceptable.
005:35:34|In the normal course of events, these values are left on the DSKY long enough for the engineers to copy them down from their telemetered copy of the display. However, in this instance, it is felt that the value for X is larger than expected (-0.172&deg; versus +0.018&deg;). Therefore Mission Control will get Mike to perform the P52 once more to check that an error in sighting hasn't crept in.
005:37:31|TM is shorthand for telemetry; two syllables instead of four.
005:39:43|Mike's second attempt at a P52 using the same stars, has yielded -0.171&deg; in X, -0.052&deg; in Y and 0.055&deg; in Z. The star-angle difference value is unchanged at 0.02&deg;. Since these values are very similar to the last, Mike will go ahead and torque the gimbals that support the platform to achieve realignment.
005:46:07|This data is intended for an abort that would be burned eleven hours after TLI. The parameters are:<br> <b>Time of ignition:</b> 13 hours, 44 minutes.<br> <b>Delta-V:</b> 4,793 feet per second (1,461 metres/second). This is a maximum specified value.<br> <b>Longitude of splashdown:</b> 165&deg; west; in the mid-Pacific Ocean.<br> <b>Time of Entry Interface:</b> 49 hours, 23 minutes GET.
006:00:02|Having successfully removed the Lunar Module from the Saturn S-IVB, Apollo 11 moves away from the spent rocket stage. The stage's APS engines have been fired one final time to put it safely out of the way, on a trajectory towards solar orbit. The White Team, overseen by Flight Director Eugene Kranz, is about to take over the flight control role at Houston from the Green Team, headed by Flight Director Clifford Charlesworth, who have handled the mission to this point.
|Apollo 11 is now a complete spacecraft; the Command Service Module having docked to the Lunar Module which was then extracted from its launch position atop the last stage of the Saturn V launch vehicle. The joined craft have safely maneuvered away from the abandoned stage, which has been sent on a path towards solar orbit. Now the crew settle down to some navigation tasks, general house-keeping and eating. They will make a television transmission of views of the Earth from their window before retiring for the night.
006:09:42|Mike is about to begin a navigation task while Apollo 11 is still relatively near Earth. It will require that he takes a series of measurements of the angle between Earth's horizon and a chosen star. This information will permit the computer to determine their state vector.
006:09:42|As the spacecraft coasts between the two worlds of the Earth/Moon system, its position and its speed constantly change and both can be defined at any moment in time. Because they are both expressed within a three-dimensional frame of reference, we end up with three numbers for position and three for velocity, six numbers in all. Collectively, these are known as a state vector. Once the state vector of an object is known, its trajectory can be computed forward or backward in time with respect to the bodies that it travels among. So it is with Apollo 11. If its state vector is known for a particular moment in time, then it can be accurately navigated to reach the right place around the lunar far side from where they can enter lunar orbit.
006:09:42|There are two means of determining the state vector. The primary method uses the permanent radio signal between Earth and the spacecraft. But in case this is lost, the crew have a backup method that uses the angles between either Earth or the Moon and a defined star to achieve the same thing. For this, Mike, the onboard navigator, will employ the spacecraft's sextant to superimpose the image of a star on the horizon of the nearest world, in this case. Earth. Doing so yields an angle between the two.
006:09:42|Were they to view Earth as they head away, the home planet would be seen to appear to move against the background of stars. At a particular time, a measurement of Earth's apparent position against these stars will only be valid for a particular trajectory. In other words, measurements of the star-horizon angles will define a particular trajectory and therefore will yield their state vector.
006:21:56|Gimbal lock is a notoriously tricky concept to describe as it requires some three-dimensional mental gymnastics. The problem stems from the fact that the guidance platform in the middle of the IMU was mounted within only three nested gimbals.
006:21:56|As the outer gimbal rotates by virtue of being joined to the spacecraft, the three axes, and the degrees of freedom of rotation they provide, can accommodate such rotation in order to maintain the platform's orientation in space. However, should the outer gimbal rotate so far that the angle it makes with the middle gimbal becomes too great, thereby aligning its axis with that of the inner gimbal, then we get the condition known as gimbal lock.
006:21:56|With gimbal lock, because two of the axes are lined up, we have essentially lost one of our degrees of freedom and the gimbals are no longer able to maintain the platform's orientation.
006:21:56|Mike is using Auto Maneuver to orient the spacecraft as necessary for his P23 exercise. However, he has found that having the spacecraft take itself from one attitude to the other causes it to get near the gimbal lock condition. The attitudes that threaten gimbal lock are indicated on the Flight Director/Attitude Indicator (FDAI) by a red patch on the ball.
006:21:56|Using the FDAI as a guide, Mike can manually control the attitude of the stack in order to keep well away from gimbal lock.
006:25:47|In the final weeks before launch, the crew had stayed at crew quarters at KSC. Their food was served up by Lew Hartzell, a former tug-boat cook who catered for all the Apollo crews.
