119:34:37|AS11-38-5561|||Daedalus|
119:34:41|AS11-38-5562|||Daedalus, Daedalus M|
119:34:42|AS11-38-5563|||Daedalus, Daedalus M, Racah X|
119:34:55|AS11-38-5564|||Daedalus R|
119:35:53|AS11-38-5565|||Daedalus S|
119:35:55|AS11-38-5566|||Aitken, Aitken A & Y|
119:35:59|AS11-38-5567|||Keeler|
119:36:19|AS11-38-5568|||Daedalus S|
119:36:37|AS11-38-5569|||Heaviside, Heaviside E|
119:37:33|AS11-38-5570|||Heaviside, Heaviside Z, Plante, Keeler, Stratton K|
119:40:17|AS11-38-5571|||Keeler, Plante|
119:41:53|AS11-38-5572|||Schliemann T|
119:42:09|AS11-38-5573|||Schliemann T|
119:42:10|AS11-38-5574|||Chaplygin, Chaplygin B|
119:42:13|AS11-38-5575|||Chaplygin|
119:43:17|AS11-38-5576|||Chaplygin, Chaplygin Q|
119:43:19|AS11-38-5577|||Vil'ev B-incorrectly labelled on photo index chart|
119:43:25|AS11-38-5578|||Pannekoek |
119:43:33|AS11-38-5579|||Glazenap E & F|
119:43:41|AS11-38-5580|||Glazenap E|
119:45:17|AS11-38-5581|||Pannekoek T|
121:33:47|AS11-38-5582|||Daedalus U, Heaviside C|
121:34:27|AS11-38-5583|||Dewar, Stratton, Keeler, Heaviside|
121:35:01|AS11-38-5584|||Dewar, Dewar E & F|
121:35:23|AS11-38-5585|||Stratton, Keeler, Heaviside|
121:36:11|AS11-38-5586|||Vening Meinesz Q, Ventris, Ventris A, C & D|
121:37:55|AS11-38-5587|||Keeler, Keeler V, Ventris, Ventris A, C & D|
121:37:59|AS11-38-5588|||Ventris, Ventris A, B, C & D|
121:38:51|AS11-38-5589|||Schliemann T, Chaplygin, Chaplygin B & K|
121:41:21|AS11-38-5590|||Chaplygin, Chaplygin B|
121:41:25|AS11-38-5591|||Chaplygin, Chaplygin B|
121:42:19|AS11-38-5592|||South west of Schuster K|
121:42:53|AS11-38-5593|||Glazenap E & F|
121:43:09|AS11-38-5594|||Glazenap, Glazenap E & F|
121:44:17|AS11-38-5595|||Pannekoek T|
122:05:35|AS11-38-5596|||Mare Spumans, Pomortsev, Stewart|
122:05:43|AS11-38-5597|||Mare Spumans, Petit, Townley|
122:07:15|AS11-38-5598|||Mare Spumans, Petit, Apollonius S|
122:14:21|AS11-38-5599|||Mare Fecunditatis, Lubbock H-wrongly plotted on photo index chart|
122:14:25|AS11-38-5600|||Messier, Messier A & D|
122:14:41|AS11-38-5601|||Messier D & E|
122:14:45|AS11-38-5602|||Messier A|
122:15:09|AS11-38-5603|||Mare Fecunditatis west of Messier A|
122:15:15|AS11-38-5604|||Mare Fecunditatis, Messier D & E|
122:28:15|AS11-38-5605|||Hipparchus T and U|
122:28:19|AS11-38-5606|||Horrocks and Hipparchus N|
122:29:29|AS11-38-5607|||Hipparchus and Hipparchus P|
122:29:33|AS11-38-5608|||Hipparchus, Hipparchus T, U and X|
122:29:36|AS11-38-5609|||Seeliger and Seeliger A|
122:29:49|AS11-38-5610|||South West of Seeliger S|
122:29:57|AS11-38-5611|||Terminator|
122:30:01|AS11-38-5612|||Albategnius, Klien|
135:41:00|AS11-38-5613|||Post TEI, Mare Crisium, Mare Undarum, Mare Marginis, Mare Smythii|
135:42:00|AS11-38-5614|||Post TEI, Mare Crisium, Mare Undarum, Mare Marginis, Neper|
135:44:00|AS11-38-5615|||Post TEI, Mare Marginis, Mare Smythii, Neper|
135:44:10|AS11-38-5616|||Post TEI, Mare Smythii, Skiodowska, Babcock|
135:45:00|AS11-38-5617|||Post TEI, Mare Australe, Humboldt, Lacus Solitudinis|
135:45:10|AS11-38-5618|||Post TEI, Mare Australe, Lacus Solitudinis, Scaliger, Tsiolkovskiy|
135:46:00|AS11-38-5619|||Post TEI, Tsiolkovskiy, Necho, King, Lobachevskiy|
135:46:10|AS11-38-5620|||Post TEI, Joliot, Edison, Lomonosov, Giordano Bruno|
135:47:00|AS11-38-5621|||Post TEI, Tsiolkovskiy, Necho|
135:47:10|AS11-38-5622|||Post TEI, Tsiolkovskiy, Necho, King|
135:48:00|AS11-38-5623|||Post TEI, King, Lobachevskiy|
135:50:00|AS11-38-5624|||Post TEI, King, Lobachevskiy, Joliot, Edison, Giordano Bruno|
135:50:10|AS11-38-5625|||Post TEI, Tsiolkovskiy, Necho, King|
135:51:00|AS11-38-5626|||Post TEI, Tsiolkovskiy|
135:54:00|AS11-38-5627|||Post TEI, Joliot, Edison, Lomonosov, Giordano Bruno|
135:55:00|AS11-38-5628|||Post TEI, Mare Humboldtianum, Joliot, Edison, Lomonosov, Giordano Bruno|
135:59:00|AS11-38-5629|||Post TEI, Tsiolkovskiy, Necho, King|
135:59:10|AS11-38-5630|||Post TEI, Tsiolkovskiy, Necho, King|
136:03:00|AS11-38-5631|||Post TEI, Mare Humboldtianum, Joliot, Edison, Lomonosov, Giordano Bruno|
136:05:00|AS11-38-5632|||Post TEI, Mare Marginis, Mare Humboldtianum, Joliot, Edison, Lomonosov, Giordano Bruno|
136:05:10|AS11-38-5633|||Post TEI, Mare Humboldtianum, Joliot, Edison, Lomonosov, Giordano Bruno|
136:06:00|AS11-38-5634|||Post TEI, Tsiolkovskiy, Necho, King|
136:06:10|AS11-38-5635|||Post TEI, Mare Smythii, Mare Australe, Tsiolkovskiy, Lacus Solitudinis, Necho|
136:06:20|AS11-38-5636|||Post TEI, Mare Smythii, Mare Australe, Tsiolkovskiy, Lacus Solitudinis, Necho|
136:06:30|AS11-38-5637|||Post TEI, Mare Smythii, Mare Australe, Tsiolkovskiy, Lacus Solitudinis|
136:07:00|AS11-38-5638|||Post TEI, Mare Australe, Lacus Solitudinis, Scaliger, Tsiolkovskiy|
136:07:10|AS11-38-5639|||Post TEI, Mare Marginis, Mare Smythii, Mare Undarum, Mare Australe, Tsiolkovskiy|
136:07:20|AS11-38-5640|||Post TEI, Mare Smythii, Mare Australe, Mare Fecunditatis, Langrenus|
136:07:30|AS11-38-5641|||Post TEI, Mare Smythii, Mare Australe, Mare Fecunditatis, Langrenus, Tsiolkovskiy|
136:07:00|AS11-38-5642|||Post TEI, Mare Smythii, Mare Australe, Tsiolkovskiy|
136:07:10|AS11-38-5643|||Post TEI, Mare Smythii, Mare Australe, Tsiolkovskiy|
136:08:00|AS11-38-5644|||Post TEI, Mare Marginis, Mare Smythii, Giordano Bruno, Necho, Tsiolkovskiy|
136:08:10|AS11-38-5645|||Post TEI, Mare Marginis, Mare Smythii, Giordano Bruno, Necho, Tsiolkovskiy|
136:08:20|AS11-38-5646|||Post TEI, Mare Marginis, Mare Smythii, Giordano Bruno, Necho, Tsiolkovskiy|
136:09:00|AS11-38-5647|||Post TEI, Mare Crisium, Mare Tranquillitatis, Mare Margins, Mare Smythii, Mare Australe, Tsiolkovskiy|
136:09:10|AS11-38-5648|||Post TEI, Mare Crisium, Mare Tranquillitatis, Mare Nectaris, Mare Margins, Mare Smythii, Mare Australe, Tsiolkovskiy|
136:09:20|AS11-38-5649|||Post TEI, Mare Crisium, Mare Tranquillitatis, Mare Nectaris, Mare Margins, Mare Smythii, Mare Australe, Tsiolkovskiy|
136:09:30|AS11-38-5650|||Post TEI, Mare Crisium, Mare Tranquillitatis, Mare Nectaris, Mare Serenitatis, Mare Margins, Mare Smythii, Mare Australe, Tsiolkovskiy|
136:10:00|AS11-38-5651|||Post TEI, Mare Crisium, Mare Tranquillitatis, Mare Nectaris, Mare Serenitatis, Mare Margins, Mare Smythii, Mare Australe, Tsiolkovskiy|
136:10:10|AS11-38-5652|||Post TEI, Mare Crisium, Mare Tranquillitatis, Mare Nectaris, Mare Serenitatis, Mare Margins, Mare Smythii, Mare Australe, Tsiolkovskiy|
136:10:20|AS11-38-5653|||Post TEI, Mare Crisium, Mare Tranquillitatis, Mare Nectaris, Mare Serenitatis, Mare Margins, Mare Smythii, Mare Australe, Tsiolkovskiy|
136:34:00|AS11-38-5654|||TEC, Mare Crisium, Mare Tranquillitatis, Mare Nectaris, Mare Serenitatis, Mare Margins, Mare Smythii, Mare Australe|
136:34:10|AS11-38-5655|||TEC, Mare Crisium, Mare Tranquillitatis, Mare Nectaris, Mare Serenitatis, Mare Margins, Mare Smythii, Mare Australe|
136:34:20|AS11-38-5656|||TEC, Mare Crisium, Mare Tranquillitatis, Mare Nectaris, Mare Serenitatis, Mare Margins, Mare Smythii, Mare Australe|
136:34:30|AS11-38-5657|||TEC, Mare Crisium, Mare Tranquillitatis, Mare Nectaris, Mare Serenitatis, Mare Margins, Mare Smythii, Mare Australe|
136:34:40|AS11-38-5658|||TEC, Mare Crisium, Mare Tranquillitatis, Mare Nectaris, Mare Serenitatis, Mare Margins, Mare Smythii, Mare Australe|
136:35:00|AS11-38-5659|||TEC, Mare Crisium, Mare Tranquillitatis, Mare Nectaris, Mare Serenitatis, Mare Margins, Mare Smythii, Mare Australe|
136:35:10|AS11-38-5660|||TEC, Mare Crisium, Mare Tranquillitatis, Mare Nectaris, Mare Serenitatis, Mare Margins, Mare Smythii, Mare Australe|
136:35:20|AS11-38-5661|||TEC, Mare Crisium, Mare Tranquillitatis, Mare Nectaris, Mare Serenitatis, Mare Margins, Mare Smythii, Mare Australe|
136:35:30|AS11-38-5662|||TEC, Mare Crisium, Mare Tranquillitatis, Mare Nectaris, Mare Serenitatis, Mare Margins, Mare Smythii, Mare Australe|
136:36:00|AS11-38-5663|||TEC, Mare Crisium, Mare Tranquillitatis, Mare Nectaris, Mare Serenitatis, Mare Margins, Mare Smythii, Mare Australe|
136:36:10|AS11-38-5664|||TEC, Mare Crisium, Mare Tranquillitatis, Mare Nectaris, Mare Serenitatis, Mare Margins, Mare Smythii, Mare Australe|
136:36:20|AS11-38-5665|||TEC, Mare Crisium, Mare Tranquillitatis, Mare Nectaris, Mare Serenitatis, Mare Margins, Mare Smythii, Mare Australe|
136:36:30|AS11-38-5666|||TEC, Mare Crisium, Mare Tranquillitatis, Mare Nectaris, Mare Serenitatis, Mare Margins, Mare Smythii, Mare Australe|
136:37:00|AS11-38-5667|||TEC, Mare Crisium, Mare Tranquillitatis, Mare Nectaris, Mare Serenitatis, Mare Margins, Mare Smythii, Mare Australe|
136:37:10|AS11-38-5668|||TEC, Mare Crisium, Mare Tranquillitatis, Mare Nectaris, Mare Serenitatis, Mare Margins, Mare Smythii, Mare Australe|
136:37:20|AS11-38-5669|||TEC, Mare Crisium, Mare Tranquillitatis, Mare Nectaris, Mare Serenitatis, Mare Margins, Mare Smythii, Mare Australe|
136:38:00|AS11-38-5670|||TEC, Mare Crisium, Mare Tranquillitatis, Mare Nectaris, Mare Serenitatis, Mare Margins, Mare Smythii, Mare Australe|
136:38:10|AS11-38-5671|||TEC, Mare Crisium, Mare Tranquillitatis, Mare Nectaris, Mare Serenitatis, Mare Margins, Mare Smythii, Mare Australe|
136:38:20|AS11-38-5672|||TEC, Mare Crisium, Mare Tranquillitatis, Mare Nectaris, Mare Serenitatis, Mare Margins, Mare Smythii, Mare Australe|
136:39:00|AS11-38-5673|||TEC, Mare Crisium, Mare Tranquillitatis, Mare Nectaris, Mare Serenitatis, Mare Margins, Mare Smythii, Mare Australe|
136:39:10|AS11-38-5674|||TEC, Mare Crisium, Mare Tranquillitatis, Mare Nectaris, Mare Serenitatis, Mare Margins, Mare Smythii, Mare Australe|
136:40:00|AS11-38-5675|||TEC, Mare Crisium, Mare Tranquillitatis, Mare Nectaris, Mare Serenitatis, Mare Margins, Mare Smythii, Mare Australe|
136:40:10|AS11-38-5676|||TEC, Mare Crisium, Mare Tranquillitatis, Mare Nectaris, Mare Serenitatis, Mare Margins, Mare Smythii, Mare Australe|
136:41:00|AS11-38-5677|||TEC, Mare Crisium, Mare Tranquillitatis, Mare Nectaris, Mare Serenitatis, Mare Margins, Mare Smythii, Mare Australe|
136:42:00|AS11-38-5678|||TEC, Mare Crisium, Mare Tranquillitatis, Mare Nectaris, Mare Serenitatis, Mare Margins, Mare Smythii, Mare Australe|
136:42:10|AS11-38-5679|||TEC, Mare Crisium, Mare Tranquillitatis, Mare Nectaris, Mare Serenitatis, Mare Margins, Mare Smythii, Mare Australe|
136:43:00|AS11-38-5680|||TEC, Mare Crisium, Mare Tranquillitatis, Mare Nectaris, Mare Serenitatis, Mare Margins, Mare Smythii, Mare Australe|
139:50:00|AS11-38-5681|||TEC, Mare Crisium, Mare Tranquillitatis, Mare Nectaris, Mare Serenitatis, Mare Margins, Mare Smythii, Mare Australe|
139:50:10|AS11-38-5682|||TEC, Mare Crisium, Mare Tranquillitatis, Mare Nectaris, Mare Serenitatis, Mare Margins, Mare Smythii, Mare Australe|
139:51:00|AS11-38-5683|||TEC, Mare Crisium, Mare Tranquillitatis, Mare Nectaris, Mare Serenitatis, Mare Margins, Mare Smythii, Mare Australe|
148:50:00|AS11-38-5684|||Earth during TEC, north west Africa, Atlantic Ocean, South America|
148:50:10|AS11-38-5685|||Earth during TEC, north west Africa, Atlantic Ocean, South America|
148:50:20|AS11-38-5686|||Earth during TEC, north west Africa, Atlantic Ocean, South America|
149:40:00|AS11-38-5687|||Earth during TEC sunset terminator over South America and the south Atlantic|
149:44:00|AS11-38-5688|||Moon during TEC, Mare Crisium, Mare Tranquillitatis, Mare Nectaris, Mare Serenitatis, Mare Margins, Mare Smythii|
149:51:00|AS11-38-5689|||Earth during TEC sunset terminator over South America and the south Atlantic|
150:20:00|AS11-38-5690|||Moon during TEC, Mare Crisium, Mare Tranquillitatis, Mare Nectaris, Mare Serenitatis, Mare Margins, Mare Smythii|
150:20:10|AS11-38-5691|||Moon during TEC, Mare Crisium, Mare Tranquillitatis, Mare Nectaris, Mare Serenitatis, Mare Margins, Mare Smythii|
153:45:00|AS11-38-5692|||Earth during TEC showing the sunset terminator over the Pacific Ocean|
154:05:00|AS11-38-5693|||Earth during TEC showing the sunset terminator over the Pacific Ocean|
157:05:10|AS11-38-5694|||Moon during TEC, Mare Crisium, Mare Tranquillitatis, Mare Nectaris, Mare Serenitatis, Mare Margins, Mare Smythii|
157:05:20|AS11-38-5695|||Moon during TEC, Mare Crisium, Mare Tranquillitatis, Mare Nectaris, Mare Serenitatis, Mare Margins, Mare Smythii|
157:05:30|AS11-38-5696|||Moon during TEC, Mare Crisium, Mare Tranquillitatis, Mare Nectaris, Mare Serenitatis, Mare Margins, Mare Smythii|
160:05:40|AS11-38-5697|||Earth during TEC showing western Pacific Ocean and Australia|
160:11:00|AS11-38-5698|||Earth during TEC showing western Pacific Ocean and Australia|
160:15:00|AS11-38-5699|||Moon during TEC, Mare Crisium, Mare Tranquillitatis, Mare Nectaris, Mare Serenitatis, Mare Margins, Mare Smythii|
160:22:00|AS11-38-5700|||Earth during TEC showing western Pacific Ocean and Australia|
160:22:10|AS11-38-5701|||Earth during TEC showing western Pacific Ocean and Australia|
170:00:00|AS11-38-5702|||Moon during TEC, Mare Crisium, Mare Tranquillitatis, Mare Nectaris, Mare Serenitatis, Mare Imbrium, Mare Margins, Mare Smythii|
171:04:00|AS11-38-5703|||Earth during TEC showing sunset terminator over Africa, also showing the Atlantic Ocean & South America|
171:04:10|AS11-38-5704|||Earth during TEC showing sunset terminator over Africa, also showing the Atlantic Ocean & South America|
171:20:00|AS11-38-5705|||Moon during TEC, Mare Crisium, Mare Tranquillitatis, Mare Nectaris, Mare Serenitatis, Mare Imbrium, Mare Margins, Mare Smythii|
171:35:00|AS11-38-5706|||Earth during TEC, South America|
171:51:00|AS11-38-5707|||Earth during TEC, South America|
174:14:00|AS11-38-5708|||Earth during TEC, eastern Pacific Ocean|
174:25:00|AS11-38-5709|||Moon during TEC, Mare Crisium, Mare Tranquillitatis, Mare Nectaris, Mare Serenitatis, Mare Imbrium, Mare Margins, Mare Smythii|
174:30:00|AS11-38-5710|||Moon during TEC, Mare Crisium, Mare Tranquillitatis, Mare Nectaris, Mare Serenitatis, Mare Imbrium|
177:00:00|AS11-38-5711|||Moon during TEC, Mare Crisium, Mare Tranquillitatis, Mare Nectaris, Mare Serenitatis, Mare Imbrium|
179:42:00|AS11-38-5712|||Earth during TEC, western Pacific Ocean|
180:00:00|AS11-38-5713|||Moon during TEC, Mare Crisium, Mare Tranquillitatis, Mare Nectaris, Mare Serenitatis, Mare Imbrium|
180:00:10|AS11-38-5714|||Moon during TEC, Mare Crisium, Mare Tranquillitatis, Mare Nectaris, Mare Serenitatis, Mare Imbrium|
180:00:20|AS11-38-5715|||Moon during TEC, Mare Crisium, Mare Tranquillitatis, Mare Nectaris, Mare Serenitatis, Mare Imbrium|
180:00:30|AS11-38-5716|||Moon during TEC, Mare Crisium, Mare Tranquillitatis, Mare Nectaris, Mare Serenitatis, Mare Imbrium|
180:00:40|AS11-38-5717|||Moon during TEC, Mare Crisium, Mare Tranquillitatis, Mare Nectaris, Mare Serenitatis, Mare Imbrium|
180:00:50|AS11-38-5718|||Moon during TEC, Mare Crisium, Mare Tranquillitatis, Mare Nectaris, Mare Serenitatis, Mare Imbrium|
180:31:00|AS11-38-5719|||Earth during TEC, western Pacific Ocean|
180:31:10|AS11-38-5720|||Earth during TEC, western Pacific Ocean|
180:32:00|AS11-38-5721|||Earth during TEC, western Pacific Ocean|
180:32:10|AS11-38-5722|||Earth during TEC, western Pacific Ocean|
180:32:20|AS11-38-5723|||Earth during TEC, western Pacific Ocean|
180:33:00|AS11-38-5724|||Earth during TEC, western Pacific Ocean|
180:33:10|AS11-38-5725|||Earth during TEC, western Pacific Ocean|
180:33:20|AS11-38-5726|||Earth during TEC, western Pacific Ocean|
180:34:00|AS11-38-5727|||Earth during TEC, western Pacific Ocean|
180:34:10|AS11-38-5728|AS11-38-5728HR.jpg||Earth during TEC, western Pacific Ocean|
180:35:00|AS11-38-5729|||Earth during TEC, western Pacific Ocean|
180:36:00|AS11-38-5730|||Earth during TEC, western Pacific Ocean|
180:37:00|AS11-38-5731|||Earth during TEC, western Pacific Ocean|
180:37:10|AS11-38-5732|||Earth during TEC, western Pacific Ocean|
180:39:00|AS11-38-5733|||Earth during TEC, western Pacific Ocean|
180:40:00|AS11-38-5734|||Earth during TEC, western Pacific Ocean|
180:41:00|AS11-38-5735|||Earth during TEC, western Pacific Ocean|
180:42:00|AS11-38-5736|||Earth during TEC, western Pacific Ocean|
104:05:25|AS11-39-5737|AS11-39-5737HR.jpg||Post landing CDR|
104:05:32|AS11-39-5738|AS11-39-5738HR.jpg||Post landing CDR|
104:05:41|AS11-39-5739|AS11-39-5739HR.jpg||Post landing CDR|
104:05:47|AS11-39-5740|AS11-39-5740HR.jpg||Post landing CDR|
104:05:52|AS11-39-5741|AS11-39-5741HR.jpg||Post landing CDR|
104:05:59|AS11-39-5742|AS11-39-5742HR.jpg||Post landing CDR|
104:06:05|AS11-39-5743|AS11-39-5743HR.jpg||Post landing CDR|
104:06:12|AS11-39-5744|AS11-39-5744HR.jpg||Post landing CDR|
104:06:17|AS11-39-5745|AS11-39-5745HR.jpg||Post landing CDR|
104:06:22|AS11-39-5746|AS11-39-5746HR.jpg||Post landing CDR|
104:06:30|AS11-39-5747|AS11-39-5747HR.jpg||Post landing CDR|
104:06:35|AS11-39-5748|AS11-39-5748HR.jpg||Post landing CDR|
104:06:40|AS11-39-5749|AS11-39-5749HR.jpg||Post landing CDR|
104:06:46|AS11-39-5750|AS11-39-5750HR.jpg||Post landing CDR|
104:06:52|AS11-39-5751|AS11-39-5751HR.jpg||Post landing CDR|
104:06:59|AS11-39-5752|AS11-39-5752HR.jpg||Post landing CDR|
104:07:06|AS11-39-5753|AS11-39-5753HR.jpg||Post landing CDR|
104:07:10|AS11-39-5754|AS11-39-5754HR.jpg||Post landing CDR|
104:07:14|AS11-39-5755|AS11-39-5755HR.jpg||Post landing CDR|
104:07:22|AS11-39-5756|AS11-39-5756HR.jpg||Post landing CDR|
104:07:28|AS11-39-5757|AS11-39-5757HR.jpg||Post landing CDR|
104:07:35|AS11-39-5758|AS11-39-5758HR.jpg||Post landing CDR|
104:07:41|AS11-39-5759|AS11-39-5759HR.jpg||Post landing CDR|
104:07:48|AS11-39-5760|AS11-39-5760HR.jpg||Post landing CDR|
104:07:54|AS11-39-5761|AS11-39-5761HR.jpg||Post landing CDR|
104:08:01|AS11-39-5762|AS11-39-5762HR.jpg||Post landing CDR|
104:08:30|AS11-39-5763|AS11-39-5763HR.jpg||Post landing LMP|
104:08:37|AS11-39-5764|AS11-39-5764HR.jpg||Post landing LMP|
104:08:43|AS11-39-5765|AS11-39-5765HR.jpg||Post landing LMP|
104:08:50|AS11-39-5766|AS11-39-5766HR.jpg||Post landing LMP|
104:08:55|AS11-39-5767|AS11-39-5767HR.jpg||Post landing LMP|
104:09:00|AS11-39-5768|AS11-39-5768HR.jpg||Post landing LMP|
104:09:05|AS11-39-5769|AS11-39-5769HR.jpg||Post landing LMP|
104:09:11|AS11-39-5770|AS11-39-5770HR.jpg||Post landing LMP|
104:09:19|AS11-39-5771|AS11-39-5771HR.jpg||Post landing LMP|
104:09:23|AS11-39-5772|AS11-39-5772HR.jpg||Post landing LMP|
104:09:28|AS11-39-5773|AS11-39-5773HR.jpg||Post landing LMP|
104:09:34|AS11-39-5774|AS11-39-5774HR.jpg||Post landing LMP|
104:09:42|AS11-39-5775|AS11-39-5775HR.jpg||Post landing LMP|
104:09:48|AS11-39-5776|AS11-39-5776HR.jpg||Post landing LMP|
104:09:55|AS11-39-5777|AS11-39-5777HR.jpg||Post landing LMP|
104:10:00|AS11-39-5778|AS11-39-5778HR.jpg||Post landing LMP|
104:10:05|AS11-39-5779|AS11-39-5779HR.jpg||Post landing LMP|
104:10:11|AS11-39-5780|AS11-39-5780HR.jpg||Post landing LMP|
104:10:17|AS11-39-5781|AS11-39-5781HR.jpg||Post landing LMP|
104:10:22|AS11-39-5782|AS11-39-5782HR.jpg||Post landing LMP|
104:10:26|AS11-39-5783|AS11-39-5783HR.jpg||Post landing LMP|
104:10:32|AS11-39-5784|AS11-39-5784HR.jpg||Post landing LMP|
104:10:37|AS11-39-5785|AS11-39-5785HR.jpg||Post landing LMP|
104:10:47|AS11-39-5786|AS11-39-5786HR.jpg||Post landing LMP|
104:10:51|AS11-39-5787|AS11-39-5787HR.jpg||Post landing LMP|
104:10:56|AS11-39-5788|AS11-39-5788HR.jpg||Post landing LMP|
104:11:01|AS11-39-5789|AS11-39-5789HR.jpg||Post landing LMP|
104:11:34|AS11-39-5790|AS11-39-5790HR.jpg||Post landing CDR|
104:11:40|AS11-39-5791|AS11-39-5791HR.jpg||Post landing CDR|
112:19:55|AS11-39-5792|AS11-39-5792HR.jpg||Post EVA view of mid field looking west CDR|
112:20:05|AS11-39-5793|AS11-39-5793HR.jpg||Post EVA view to south west CDR|
112:20:13|AS11-39-5794|AS11-39-5794HR.jpg||Post EVA view to south. LRRR can be seen in mid field CDR|
112:20:22|AS11-39-5795|AS11-39-5795HR.jpg||Post EVA view of mid field looking west CDR|
112:20:31|AS11-39-5796|AS11-39-5796HR.jpg||Post EVA view of mid field to south west CDR|
112:20:40|AS11-39-5797|AS11-39-5797HR.jpg||Post EVA view of mid field to south. LRRR can be seen in mid field CDR|
112:20:48|AS11-39-5798|AS11-39-5798HR.jpg||Post EVA view of near field to west CDR|
112:20:56|AS11-39-5799|AS11-39-5799HR.jpg||Post EVA view of near field to west CDR|
112:21:04|AS11-39-5800|AS11-39-5800HR.jpg||Post EVA view of near field to west CDR|
112:21:15|AS11-39-5801|AS11-39-5801HR.jpg||Post EVA view of near field to south CDR|
112:25:31|AS11-39-5802|AS11-39-5802HR.jpg||Post EVA view of near field to north. The flag can been seen in the mid field LMP|
112:25:40|AS11-39-5803|AS11-39-5803HR.jpg||Post EVA view of near field to north. The flag can been seen in the mid field LMP|
112:25:51|AS11-39-5804|AS11-39-5804HR.jpg||Post EVA view of near field to north west LMP|
112:26:03|AS11-39-5805|AS11-39-5805HR.jpg||Post EVA view of near field to west LMP|
112:26:14|AS11-39-5806|AS11-39-5806HR.jpg||Post EVA view of near field to south west LMP|
112:26:29|AS11-39-5807|AS11-39-5807HR.jpg||Post EVA view of mid field to north LMP|
112:26:38|AS11-39-5808|AS11-39-5808HR.jpg||Post EVA view of mid field to north LMP|
112:26:47|AS11-39-5809|AS11-39-5809HR.jpg||Post EVA view of mid field to north LMP|
112:26:58|AS11-39-5810|AS11-39-5810HR.jpg||Post EVA view of mid field to north north west LMP|
112:27:10|AS11-39-5811|AS11-39-5811HR.jpg||Post EVA view of mid field to north west LMP|
112:27:21|AS11-39-5812|AS11-39-5812HR.jpg||Post EVA view of mid field to west LMP|
112:27:33|AS11-39-5813|AS11-39-5813HR.jpg||Post EVA view of mid field to south west LMP|
112:27:45|AS11-39-5814|AS11-39-5814HR.jpg||Post EVA view of mid field to north north west LMP|
112:27:54|AS11-39-5815|AS11-39-5815HR.jpg||Post EVA view of mid field to north LMP|
112:28:03|AS11-39-5816|AS11-39-5816HR.jpg||Post EVA view of mid field to north LMP|
112:28:13|AS11-39-5817|AS11-39-5817HR.jpg||Post EVA view of mid field to north LMP|
112:28:21|AS11-39-5818|AS11-39-5818HR.jpg||Post EVA view of mid field to north LMP|
112:28:30|AS11-39-5819|AS11-39-5819HR.jpg||Post EVA view of mid field to north LMP|
112:28:41|AS11-39-5820|AS11-39-5820HR.jpg||Post EVA view of mid field to north north west LMP|
112:28:52|AS11-39-5821|AS11-39-5821HR.jpg||Post EVA view of mid field to north west LMP|
112:29:03|AS11-39-5822|AS11-39-5822HR.jpg||Post EVA view of mid field to west LMP|
112:29:12|AS11-39-5823|AS11-39-5823HR.jpg||Post EVA view of mid field to west LMP|
112:29:23|AS11-39-5824|AS11-39-5824HR.jpg||Post EVA view of mid field to south west LMP|
112:29:32|AS11-39-5825|AS11-39-5825HR.jpg||Post EVA view of mid field to south west LMP|
112:29:48|AS11-39-5826|AS11-39-5826HR.jpg||Post EVA view of near field to south west LMP|
112:30:03|AS11-39-5827|AS11-39-5827HR.jpg||Post EVA view of near field to west LMP|
112:30:14|AS11-39-5828|AS11-39-5828HR.jpg||Post EVA view of near field to west north west LMP|
112:30:24|AS11-39-5829|AS11-39-5829HR.jpg||Post EVA view of near field to north west LMP|
112:30:33|AS11-39-5830|AS11-39-5830HR.jpg||Post EVA view of mid field to north LMP|
112:30:48|AS11-39-5831|AS11-39-5831HR.jpg||Post EVA view of mid field to north LMP|
112:31:05|AS11-39-5832|AS11-39-5832HR.jpg||Post EVA view to south west LMP|
112:31:15|AS11-39-5833|AS11-39-5833HR.jpg||Post EVA view to west LMP|
112:31:26|AS11-39-5834|AS11-39-5834HR.jpg||Post EVA view to west north west LMP|
112:31:37|AS11-39-5835|AS11-39-5835HR.jpg||Post EVA view to north LMP|
112:31:54|AS11-39-5836|AS11-39-5836HR.jpg||Post EVA view to south west LMP|
112:32:10|AS11-39-5837|AS11-39-5837HR.jpg||Post EVA view of mid field to south west LMP|
112:32:21|AS11-39-5838|AS11-39-5838HR.jpg||Post EVA view of mid field to west LMP|
112:32:33|AS11-39-5839|AS11-39-5839HR.jpg||Post EVA view to north north west LMP|
112:35:03|AS11-39-5840|AS11-39-5840HR.jpg||Post EVA view to south showing LRRR CDR|
112:35:15|AS11-39-5841|AS11-39-5841HR.jpg||Post EVA view of mid field to south showing PSEP & LRRR CDR|
112:35:24|AS11-39-5842|AS11-39-5842HR.jpg||Post EVA view of mid field to south showing PSEP & LRRR CDR|
112:35:37|AS11-39-5843|AS11-39-5843HR.jpg||Post EVA view of mid field to south showing PSEP & LRRR CDR|
082:17:48|AS11-40-5844|AS11-40-5844HR.jpg||Orbital view of far side CDR|
082:32:32|AS11-40-5845|AS11-40-5845HR.jpg||Earth from lunar orbit CDR|
082:48:28|AS11-40-5846|AS11-40-5846HR.jpg||Orbital view across Mare Fecunditatis towards Messier CDR|
